# Spinorama measured speaker EQ; revision b38d2715441f134a63b737b2fd913d14058a2643
# Model<TAB>Source<TAB>Path; only actual iir-autoeq.txt files, no symlinks
KEF Q3 Meta	Spinorama	datas/eq/KEF Q3 Meta/iir-autoeq.txt
KEF Q350	Spinorama	datas/eq/KEF Q350/iir-autoeq.txt
KEF Q4 Meta	Spinorama	datas/eq/KEF Q4 Meta/iir-autoeq.txt
KEF Q6 Meta	Spinorama	datas/eq/KEF Q6 Meta/iir-autoeq.txt
KEF Q650C	Spinorama	datas/eq/KEF Q650C/iir-autoeq.txt
KEF Q7 Meta	Spinorama	datas/eq/KEF Q7 Meta/iir-autoeq.txt
KEF Q8 Meta	Spinorama	datas/eq/KEF Q8 Meta/iir-autoeq.txt
KEF R11 Meta	Spinorama	datas/eq/KEF R11 Meta/iir-autoeq.txt
KEF R2C Meta	Spinorama	datas/eq/KEF R2C Meta/iir-autoeq.txt
KEF R2c	Spinorama	datas/eq/KEF R2c/iir-autoeq.txt
KEF R3 Meta	Spinorama	datas/eq/KEF R3 Meta/iir-autoeq.txt
KEF R3	Spinorama	datas/eq/KEF R3/iir-autoeq.txt
KEF R5 Meta	Spinorama	datas/eq/KEF R5 Meta/iir-autoeq.txt
KEF R5	Spinorama	datas/eq/KEF R5/iir-autoeq.txt
KEF R6C Meta	Spinorama	datas/eq/KEF R6C Meta/iir-autoeq.txt
KEF R7 Meta	Spinorama	datas/eq/KEF R7 Meta/iir-autoeq.txt
KEF R8 Meta	Spinorama	datas/eq/KEF R8 Meta/iir-autoeq.txt
KEF R8a	Spinorama	datas/eq/KEF R8a/iir-autoeq.txt
KEF Reference 1 Meta	Spinorama	datas/eq/KEF Reference 1 Meta/iir-autoeq.txt
KEF Reference 203	Spinorama	datas/eq/KEF Reference 203/iir-autoeq.txt
KEF Reference 2C Meta	Spinorama	datas/eq/KEF Reference 2C Meta/iir-autoeq.txt
KEF Reference 3 Meta	Spinorama	datas/eq/KEF Reference 3 Meta/iir-autoeq.txt
KEF Reference 4C Meta	Spinorama	datas/eq/KEF Reference 4C Meta/iir-autoeq.txt
KEF Reference 4C	Spinorama	datas/eq/KEF Reference 4C/iir-autoeq.txt
KEF Reference 5 Meta	Spinorama	datas/eq/KEF Reference 5 Meta/iir-autoeq.txt
KEF Reference 5	Spinorama	datas/eq/KEF Reference 5/iir-autoeq.txt
KEF T101	Spinorama	datas/eq/KEF T101/iir-autoeq.txt
KEF T301C	Spinorama	datas/eq/KEF T301C/iir-autoeq.txt
KLH 911B	Spinorama	datas/eq/KLH 911B/iir-autoeq.txt
KLH Model Five	Spinorama	datas/eq/KLH Model Five/iir-autoeq.txt
KME Sound ICS4	Spinorama	datas/eq/KME Sound ICS4/iir-autoeq.txt
KME Sound VL15XTL	Spinorama	datas/eq/KME Sound VL15XTL/iir-autoeq.txt
KRK Systems Classic 5	Spinorama	datas/eq/KRK Systems Classic 5/iir-autoeq.txt
KRK Systems RoKit 5 G4	Spinorama	datas/eq/KRK Systems RoKit 5 G4/iir-autoeq.txt
KRK Systems RoKit 6 G2	Spinorama	datas/eq/KRK Systems RoKit 6 G2/iir-autoeq.txt
KV2 Audio ES1.0	Spinorama	datas/eq/KV2 Audio ES1.0/iir-autoeq.txt
KV2 Audio ESR212	Spinorama	datas/eq/KV2 Audio ESR212/iir-autoeq.txt
KV2 Audio EX10	Spinorama	datas/eq/KV2 Audio EX10/iir-autoeq.txt
KV2 Audio EX12	Spinorama	datas/eq/KV2 Audio EX12/iir-autoeq.txt
KV2 Audio EX15	Spinorama	datas/eq/KV2 Audio EX15/iir-autoeq.txt
Kali IN-5	Spinorama	datas/eq/Kali IN-5/iir-autoeq.txt
Kali IN-8	Spinorama	datas/eq/Kali IN-8/iir-autoeq.txt
Kali IN-8v2	Spinorama	datas/eq/Kali IN-8v2/iir-autoeq.txt
Kali LP-6v2	Spinorama	datas/eq/Kali LP-6v2/iir-autoeq.txt
Kali LP-8	Spinorama	datas/eq/Kali LP-8/iir-autoeq.txt
Kali LP-8v2	Spinorama	datas/eq/Kali LP-8v2/iir-autoeq.txt
Kali LP-UNF	Spinorama	datas/eq/Kali LP-UNF/iir-autoeq.txt
Kanto YU	Spinorama	datas/eq/Kanto YU/iir-autoeq.txt
Kanto YU4	Spinorama	datas/eq/Kanto YU4/iir-autoeq.txt
Kanto YU6	Spinorama	datas/eq/Kanto YU6/iir-autoeq.txt
Kii Audio Three	Spinorama	datas/eq/Kii Audio Three/iir-autoeq.txt
King's Audio KingSound KS 3001	Spinorama	datas/eq/King's Audio KingSound KS 3001/iir-autoeq.txt
Kling Freitag CA 106 Pro	Spinorama	datas/eq/Kling Freitag CA 106 Pro/iir-autoeq.txt
Kling Freitag PIA M	Spinorama	datas/eq/Kling Freitag PIA M/iir-autoeq.txt
Kling Freitag Sequenza 5B+5W	Spinorama	datas/eq/Kling Freitag Sequenza 5B+5W/iir-autoeq.txt
Kling Freitag Spectra	Spinorama	datas/eq/Kling Freitag Spectra/iir-autoeq.txt
Klipsch Forte IV	Spinorama	datas/eq/Klipsch Forte IV/iir-autoeq.txt
Klipsch Heresy IV	Spinorama	datas/eq/Klipsch Heresy IV/iir-autoeq.txt
Klipsch Icon KF-26	Spinorama	datas/eq/Klipsch Icon KF-26/iir-autoeq.txt
Klipsch R41M	Spinorama	datas/eq/Klipsch R41M/iir-autoeq.txt
Klipsch RP-404C II	Spinorama	datas/eq/Klipsch RP-404C II/iir-autoeq.txt
Klipsch RP-5000F II	Spinorama	datas/eq/Klipsch RP-5000F II/iir-autoeq.txt
Klipsch RP-500C II	Spinorama	datas/eq/Klipsch RP-500C II/iir-autoeq.txt
Klipsch RP-500M II	Spinorama	datas/eq/Klipsch RP-500M II/iir-autoeq.txt
Klipsch RP-500M	Spinorama	datas/eq/Klipsch RP-500M/iir-autoeq.txt
Klipsch RP-504C II	Spinorama	datas/eq/Klipsch RP-504C II/iir-autoeq.txt
Klipsch RP-6000F II	Spinorama	datas/eq/Klipsch RP-6000F II/iir-autoeq.txt
Klipsch RP-600M II	Spinorama	datas/eq/Klipsch RP-600M II/iir-autoeq.txt
Klipsch RP-600M	Spinorama	datas/eq/Klipsch RP-600M/iir-autoeq.txt
Klipsch RP-8000F II	Spinorama	datas/eq/Klipsch RP-8000F II/iir-autoeq.txt
Klipsch Synergy SB-3 Monitor	Spinorama	datas/eq/Klipsch Synergy SB-3 Monitor/iir-autoeq.txt
Klipsch The Fives	Spinorama	datas/eq/Klipsch The Fives/iir-autoeq.txt
Klipsch The Nines	Spinorama	datas/eq/Klipsch The Nines/iir-autoeq.txt
Klipsch The Three	Spinorama	datas/eq/Klipsch The Three/iir-autoeq.txt
L-Acoustics 108P	Spinorama	datas/eq/L-Acoustics 108P/iir-autoeq.txt
L-Acoustics 112P	Spinorama	datas/eq/L-Acoustics 112P/iir-autoeq.txt
L-Acoustics X12	Spinorama	datas/eq/L-Acoustics X12/iir-autoeq.txt
L-Acoustics X15 HiQ	Spinorama	datas/eq/L-Acoustics X15 HiQ/iir-autoeq.txt
L-Acoustics X8	Spinorama	datas/eq/L-Acoustics X8/iir-autoeq.txt
LCM Nearfield Monitor 3-D Printed DIY	Spinorama	datas/eq/LCM Nearfield Monitor 3-D Printed DIY/iir-autoeq.txt
LD Systems DDQ10	Spinorama	datas/eq/LD Systems DDQ10/iir-autoeq.txt
LD Systems DDQ12+Sub	Spinorama	datas/eq/LD Systems DDQ12+Sub/iir-autoeq.txt
LD Systems DDQ12	Spinorama	datas/eq/LD Systems DDQ12/iir-autoeq.txt
LD Systems DDQ15	Spinorama	datas/eq/LD Systems DDQ15/iir-autoeq.txt
LD Systems Stinger 10-A-G3	Spinorama	datas/eq/LD Systems Stinger 10-A-G3/iir-autoeq.txt
LD Systems Stinger 12-A-G3	Spinorama	datas/eq/LD Systems Stinger 12-A-G3/iir-autoeq.txt
LD Systems Stinger 15-A-G3	Spinorama	datas/eq/LD Systems Stinger 15-A-G3/iir-autoeq.txt
LD Systems Stinger 28-A-G3	Spinorama	datas/eq/LD Systems Stinger 28-A-G3/iir-autoeq.txt
LD Systems Stinger 8-A-G3	Spinorama	datas/eq/LD Systems Stinger 8-A-G3/iir-autoeq.txt
LOGProfessional Alpha	Spinorama	datas/eq/LOGProfessional Alpha/iir-autoeq.txt
LYX SPA8PAS	Spinorama	datas/eq/LYX SPA8PAS/iir-autoeq.txt
Linkwitz LXMini DIY	Spinorama	datas/eq/Linkwitz LXMini DIY/iir-autoeq.txt
M-Audio BX3 D3	Spinorama	datas/eq/M-Audio BX3 D3/iir-autoeq.txt
M-Audio BX4 D3	Spinorama	datas/eq/M-Audio BX4 D3/iir-autoeq.txt
M-Audio BX5 D3	Spinorama	datas/eq/M-Audio BX5 D3/iir-autoeq.txt
M-Audio BX8 D3	Spinorama	datas/eq/M-Audio BX8 D3/iir-autoeq.txt
MAG Theatron MC12-C	Spinorama	datas/eq/MAG Theatron MC12-C/iir-autoeq.txt
MAG Theatron S6	Spinorama	datas/eq/MAG Theatron S6/iir-autoeq.txt
MTG Designs AlTi DIY	Spinorama	datas/eq/MTG Designs AlTi DIY/iir-autoeq.txt
MTG Designs VBS-10.2 DIY	Spinorama	datas/eq/MTG Designs VBS-10.2 DIY/iir-autoeq.txt
MTG Designs VBS-6.2 DIY	Spinorama	datas/eq/MTG Designs VBS-6.2 DIY/iir-autoeq.txt
Mackie CR3-X	Spinorama	datas/eq/Mackie CR3-X/iir-autoeq.txt
Mackie CR4	Spinorama	datas/eq/Mackie CR4/iir-autoeq.txt
Mackie HR824	Spinorama	datas/eq/Mackie HR824/iir-autoeq.txt
Mackie MR524	Spinorama	datas/eq/Mackie MR524/iir-autoeq.txt
Magico A3	Spinorama	datas/eq/Magico A3/iir-autoeq.txt
Magico A5	Spinorama	datas/eq/Magico A5/iir-autoeq.txt
Magico S5 2024	Spinorama	datas/eq/Magico S5 2024/iir-autoeq.txt
Magnepan LRS	Spinorama	datas/eq/Magnepan LRS/iir-autoeq.txt
Manger Sidekick	Spinorama	datas/eq/Manger Sidekick/iir-autoeq.txt
March Audio Sointuva AWG	Spinorama	datas/eq/March Audio Sointuva AWG/iir-autoeq.txt
March Audio Sointuva	Spinorama	datas/eq/March Audio Sointuva/iir-autoeq.txt
Martin Audio CDD10	Spinorama	datas/eq/Martin Audio CDD10/iir-autoeq.txt
Martin Audio CDD12	Spinorama	datas/eq/Martin Audio CDD12/iir-autoeq.txt
Martin Audio CDD15	Spinorama	datas/eq/Martin Audio CDD15/iir-autoeq.txt
Martin Audio CDD8	Spinorama	datas/eq/Martin Audio CDD8/iir-autoeq.txt
Martin Audio XP12	Spinorama	datas/eq/Martin Audio XP12/iir-autoeq.txt
Martin Audio XP15	Spinorama	datas/eq/Martin Audio XP15/iir-autoeq.txt
Martin Logan 5XW	Spinorama	datas/eq/Martin Logan 5XW/iir-autoeq.txt
MartinLogan Motion 35XTi	Spinorama	datas/eq/MartinLogan Motion 35XTi/iir-autoeq.txt
MartinLogan Motion 4i	Spinorama	datas/eq/MartinLogan Motion 4i/iir-autoeq.txt
MartinLogan Motion B10	Spinorama	datas/eq/MartinLogan Motion B10/iir-autoeq.txt
MartinLogan Motion XT B100	Spinorama	datas/eq/MartinLogan Motion XT B100/iir-autoeq.txt
MartinLogan Prodigy	Spinorama	datas/eq/MartinLogan Prodigy/iir-autoeq.txt
MartinLogan Vista	Spinorama	datas/eq/MartinLogan Vista/iir-autoeq.txt
Mcintosh XR50	Spinorama	datas/eq/Mcintosh XR50/iir-autoeq.txt
Mesanovic CDM65	Spinorama	datas/eq/Mesanovic CDM65/iir-autoeq.txt
Mesanovic RTM10	Spinorama	datas/eq/Mesanovic RTM10/iir-autoeq.txt
Meyer Sound Acheron 100	Spinorama	datas/eq/Meyer Sound Acheron 100/iir-autoeq.txt
Meyer Sound Acheron 80	Spinorama	datas/eq/Meyer Sound Acheron 80/iir-autoeq.txt
Meyer Sound Acheron LF	Spinorama	datas/eq/Meyer Sound Acheron LF/iir-autoeq.txt
Meyer Sound Amie	Spinorama	datas/eq/Meyer Sound Amie/iir-autoeq.txt
Meyer Sound Leopard	Spinorama	datas/eq/Meyer Sound Leopard/iir-autoeq.txt
Meyer Sound Lina	Spinorama	datas/eq/Meyer Sound Lina/iir-autoeq.txt
Meyer Sound MM-4XP	Spinorama	datas/eq/Meyer Sound MM-4XP/iir-autoeq.txt
Meyer Sound UPQ-D1	Spinorama	datas/eq/Meyer Sound UPQ-D1/iir-autoeq.txt
Meyer Sound Ultra X20	Spinorama	datas/eq/Meyer Sound Ultra X20/iir-autoeq.txt
Meyer Sound Ultra X22	Spinorama	datas/eq/Meyer Sound Ultra X22/iir-autoeq.txt
Meyer Sound Ultra X23	Spinorama	datas/eq/Meyer Sound Ultra X23/iir-autoeq.txt
Meyer Sound Ultra X40	Spinorama	datas/eq/Meyer Sound Ultra X40/iir-autoeq.txt
Micca MB42X Mark III	Spinorama	datas/eq/Micca MB42X Mark III/iir-autoeq.txt
Micca MB42X-C	Spinorama	datas/eq/Micca MB42X-C/iir-autoeq.txt
Micca MB42X-G2	Spinorama	datas/eq/Micca MB42X-G2/iir-autoeq.txt
Micca RB42	Spinorama	datas/eq/Micca RB42/iir-autoeq.txt
Midiplus MI3 II	Spinorama	datas/eq/Midiplus MI3 II/iir-autoeq.txt
Midiplus MI5 II	Spinorama	datas/eq/Midiplus MI5 II/iir-autoeq.txt
Miller & Kreisel IW150	Spinorama	datas/eq/Miller & Kreisel IW150/iir-autoeq.txt
Miller & Kreisel S150 THX	Spinorama	datas/eq/Miller & Kreisel S150 THX/iir-autoeq.txt
Miller & Kreisel S150	Spinorama	datas/eq/Miller & Kreisel S150/iir-autoeq.txt
Mission LX-3 MKII	Spinorama	datas/eq/Mission LX-3 MKII/iir-autoeq.txt
MoFi SourcePoint 10 Master Edition	Spinorama	datas/eq/MoFi SourcePoint 10 Master Edition/iir-autoeq.txt
MoFi SourcePoint 10	Spinorama	datas/eq/MoFi SourcePoint 10/iir-autoeq.txt
MoFi SourcePoint 8	Spinorama	datas/eq/MoFi SourcePoint 8/iir-autoeq.txt
MoFi SourcePoint 888	Spinorama	datas/eq/MoFi SourcePoint 888/iir-autoeq.txt
MoFi SourcePoint V10 Master Edition	Spinorama	datas/eq/MoFi SourcePoint V10 Master Edition/iir-autoeq.txt
Monacor Sound-4BT	Spinorama	datas/eq/Monacor Sound-4BT/iir-autoeq.txt
Monitor Audio Apex A10	Spinorama	datas/eq/Monitor Audio Apex A10/iir-autoeq.txt
Monitor Audio Silver 100 6g	Spinorama	datas/eq/Monitor Audio Silver 100 6g/iir-autoeq.txt
Monitor Audio Silver 50 7g	Spinorama	datas/eq/Monitor Audio Silver 50 7g/iir-autoeq.txt
Monitor Audio Silver RX1	Spinorama	datas/eq/Monitor Audio Silver RX1/iir-autoeq.txt
Monoprice DT-3	Spinorama	datas/eq/Monoprice DT-3/iir-autoeq.txt
Monoprice MM-3	Spinorama	datas/eq/Monoprice MM-3/iir-autoeq.txt
Monoprice MP-65RT	Spinorama	datas/eq/Monoprice MP-65RT/iir-autoeq.txt
Monoprice MP-T65RT	Spinorama	datas/eq/Monoprice MP-T65RT/iir-autoeq.txt
Monoprice Monolith Air Motion Cinema 5	Spinorama	datas/eq/Monoprice Monolith Air Motion Cinema 5/iir-autoeq.txt
Monoprice Monolith Encore B6	Spinorama	datas/eq/Monoprice Monolith Encore B6/iir-autoeq.txt
Monoprice Monolith Encore C6	Spinorama	datas/eq/Monoprice Monolith Encore C6/iir-autoeq.txt
Monoprice Monolith Encore T6	Spinorama	datas/eq/Monoprice Monolith Encore T6/iir-autoeq.txt
Monoprice Monolith K-BAS	Spinorama	datas/eq/Monoprice Monolith K-BAS/iir-autoeq.txt
Monoprice Monolith THX Compact Satellite	Spinorama	datas/eq/Monoprice Monolith THX Compact Satellite/iir-autoeq.txt
Monoprice Monolith THX-365C	Spinorama	datas/eq/Monoprice Monolith THX-365C/iir-autoeq.txt
Monoprice Monolith THX-365IW	Spinorama	datas/eq/Monoprice Monolith THX-365IW/iir-autoeq.txt
Monoprice Monolith THX-365T	Spinorama	datas/eq/Monoprice Monolith THX-365T/iir-autoeq.txt
Moondrop M4P	Spinorama	datas/eq/Moondrop M4P/iir-autoeq.txt
Morel AVYRA 633	Spinorama	datas/eq/Morel AVYRA 633/iir-autoeq.txt
NHT C3	Spinorama	datas/eq/NHT C3/iir-autoeq.txt
NHT Pro M-00	Spinorama	datas/eq/NHT Pro M-00/iir-autoeq.txt
NHT SB2	Spinorama	datas/eq/NHT SB2/iir-autoeq.txt
NHT Super Zero 2.1	Spinorama	datas/eq/NHT Super Zero 2.1/iir-autoeq.txt
Natural Sound NS17	Spinorama	datas/eq/Natural Sound NS17/iir-autoeq.txt
Neumann KH 120 II	Spinorama	datas/eq/Neumann KH 120 II/iir-autoeq.txt
Neumann KH 120A	Spinorama	datas/eq/Neumann KH 120A/iir-autoeq.txt
Neumann KH 150	Spinorama	datas/eq/Neumann KH 150/iir-autoeq.txt
Neumann KH 310A	Spinorama	datas/eq/Neumann KH 310A/iir-autoeq.txt
Neumann KH 420G	Spinorama	datas/eq/Neumann KH 420G/iir-autoeq.txt
Neumann KH 80	Spinorama	datas/eq/Neumann KH 80/iir-autoeq.txt
Neumi BS5	Spinorama	datas/eq/Neumi BS5/iir-autoeq.txt
Neumi BS5P	Spinorama	datas/eq/Neumi BS5P/iir-autoeq.txt
Neumi Silk 4	Spinorama	datas/eq/Neumi Silk 4/iir-autoeq.txt
Nexo PS10	Spinorama	datas/eq/Nexo PS10/iir-autoeq.txt
Nexo PS15	Spinorama	datas/eq/Nexo PS15/iir-autoeq.txt
Nexo PS8	Spinorama	datas/eq/Nexo PS8/iir-autoeq.txt
Nexus Center DIY	Spinorama	datas/eq/Nexus Center DIY/iir-autoeq.txt
Nexus MT DIY	Spinorama	datas/eq/Nexus MT DIY/iir-autoeq.txt
Nexus MTM DIY	Spinorama	datas/eq/Nexus MTM DIY/iir-autoeq.txt
Novacoustic KIRA 10	Spinorama	datas/eq/Novacoustic KIRA 10/iir-autoeq.txt
Novacoustic KIRA 12	Spinorama	datas/eq/Novacoustic KIRA 12/iir-autoeq.txt
Novacoustic KIRA 5	Spinorama	datas/eq/Novacoustic KIRA 5/iir-autoeq.txt
Novacoustic KIRA 8	Spinorama	datas/eq/Novacoustic KIRA 8/iir-autoeq.txt
Novacoustic Pariz P28	Spinorama	datas/eq/Novacoustic Pariz P28/iir-autoeq.txt
Novacoustic Pariz P412	Spinorama	datas/eq/Novacoustic Pariz P412/iir-autoeq.txt
Nubert NuVero 60	Spinorama	datas/eq/Nubert NuVero 60/iir-autoeq.txt
OS Acoustics DBS8	Spinorama	datas/eq/OS Acoustics DBS8/iir-autoeq.txt
OSD Audio AP650	Spinorama	datas/eq/OSD Audio AP650/iir-autoeq.txt
Ocean Way HR5	Spinorama	datas/eq/Ocean Way HR5/iir-autoeq.txt
Onesystems 108HTH	Spinorama	datas/eq/Onesystems 108HTH/iir-autoeq.txt
Onesystems 208HTC	Spinorama	datas/eq/Onesystems 208HTC/iir-autoeq.txt
Onesystems 212HC	Spinorama	datas/eq/Onesystems 212HC/iir-autoeq.txt
Onesystems 312HC	Spinorama	datas/eq/Onesystems 312HC/iir-autoeq.txt
Onkyo GX 30ARC	Spinorama	datas/eq/Onkyo GX 30ARC/iir-autoeq.txt
Optimal Audio Cuboid 10	Spinorama	datas/eq/Optimal Audio Cuboid 10/iir-autoeq.txt
Optimal Audio Cuboid 12	Spinorama	datas/eq/Optimal Audio Cuboid 12/iir-autoeq.txt
Optimal Audio Cuboid 15	Spinorama	datas/eq/Optimal Audio Cuboid 15/iir-autoeq.txt
Optimal Audio Cuboid 3	Spinorama	datas/eq/Optimal Audio Cuboid 3/iir-autoeq.txt
Optimal Audio Cuboid 5	Spinorama	datas/eq/Optimal Audio Cuboid 5/iir-autoeq.txt
Optimal Audio Cuboid 8	Spinorama	datas/eq/Optimal Audio Cuboid 8/iir-autoeq.txt
Outlaw Audio BLSv2	Spinorama	datas/eq/Outlaw Audio BLSv2/iir-autoeq.txt
Outlaw Audio LCRv2	Spinorama	datas/eq/Outlaw Audio LCRv2/iir-autoeq.txt
PMC Result6	Spinorama	datas/eq/PMC Result6/iir-autoeq.txt
PMC Twenty 21	Spinorama	datas/eq/PMC Twenty 21/iir-autoeq.txt
PSAudio aspen FR10	Spinorama	datas/eq/PSAudio aspen FR10/iir-autoeq.txt
PSAudio aspen FR5	Spinorama	datas/eq/PSAudio aspen FR5/iir-autoeq.txt
PSB Alpha P3	Spinorama	datas/eq/PSB Alpha P3/iir-autoeq.txt
PSB Alpha P5	Spinorama	datas/eq/PSB Alpha P5/iir-autoeq.txt
PSB Imagine B50	Spinorama	datas/eq/PSB Imagine B50/iir-autoeq.txt
PSB Imagine C3	Spinorama	datas/eq/PSB Imagine C3/iir-autoeq.txt
PSB Imagine T65	Spinorama	datas/eq/PSB Imagine T65/iir-autoeq.txt
PSI Audio A21-M	Spinorama	datas/eq/PSI Audio A21-M/iir-autoeq.txt
Palmer Orbit 11	Spinorama	datas/eq/Palmer Orbit 11/iir-autoeq.txt
Palmer Studimon 5	Spinorama	datas/eq/Palmer Studimon 5/iir-autoeq.txt
Paradigm Cinema 100	Spinorama	datas/eq/Paradigm Cinema 100/iir-autoeq.txt
Paradigm Founder 40B	Spinorama	datas/eq/Paradigm Founder 40B/iir-autoeq.txt
Paradigm Founder 70LCR	Spinorama	datas/eq/Paradigm Founder 70LCR/iir-autoeq.txt
Paradigm Founder 90C	Spinorama	datas/eq/Paradigm Founder 90C/iir-autoeq.txt
Paradigm Millenia LP 2	Spinorama	datas/eq/Paradigm Millenia LP 2/iir-autoeq.txt
Paradigm Monitor SE Atom	Spinorama	datas/eq/Paradigm Monitor SE Atom/iir-autoeq.txt
Paradigm Persona 3F	Spinorama	datas/eq/Paradigm Persona 3F/iir-autoeq.txt
Paradigm Prestige 15B	Spinorama	datas/eq/Paradigm Prestige 15B/iir-autoeq.txt
Part Express DIY C-Note	Spinorama	datas/eq/Part Express DIY C-Note/iir-autoeq.txt
Part Express DIY Copperhead	Spinorama	datas/eq/Part Express DIY Copperhead/iir-autoeq.txt
Part Express DIY Overnight Sensations MT	Spinorama	datas/eq/Part Express DIY Overnight Sensations MT/iir-autoeq.txt
Part Express DIY Samba MT	Spinorama	datas/eq/Part Express DIY Samba MT/iir-autoeq.txt
Perlisten a3m	Spinorama	datas/eq/Perlisten a3m/iir-autoeq.txt
Perlisten r4b	Spinorama	datas/eq/Perlisten r4b/iir-autoeq.txt
Perlisten r4s	Spinorama	datas/eq/Perlisten r4s/iir-autoeq.txt
Perlisten r5c	Spinorama	datas/eq/Perlisten r5c/iir-autoeq.txt
Perlisten r5m	Spinorama	datas/eq/Perlisten r5m/iir-autoeq.txt
Perlisten r5t	Spinorama	datas/eq/Perlisten r5t/iir-autoeq.txt
Perlisten r7t	Spinorama	datas/eq/Perlisten r7t/iir-autoeq.txt
Perlisten s4b	Spinorama	datas/eq/Perlisten s4b/iir-autoeq.txt
Perlisten s4s	Spinorama	datas/eq/Perlisten s4s/iir-autoeq.txt
Perlisten s5m	Spinorama	datas/eq/Perlisten s5m/iir-autoeq.txt
Perlisten s7c	Spinorama	datas/eq/Perlisten s7c/iir-autoeq.txt
Perlisten s7t	Spinorama	datas/eq/Perlisten s7t/iir-autoeq.txt
Phase Tech PC 3.1	Spinorama	datas/eq/Phase Tech PC 3.1/iir-autoeq.txt
Philharmonic BMR	Spinorama	datas/eq/Philharmonic BMR/iir-autoeq.txt
Philharmonic Ceramic Mini	Spinorama	datas/eq/Philharmonic Ceramic Mini/iir-autoeq.txt
Pioneer DJ VM-50	Spinorama	datas/eq/Pioneer DJ VM-50/iir-autoeq.txt
Pioneer S-DF3-K	Spinorama	datas/eq/Pioneer S-DF3-K/iir-autoeq.txt
Pioneer SP-BS22-LR	Spinorama	datas/eq/Pioneer SP-BS22-LR/iir-autoeq.txt
Pioneer SP-C22	Spinorama	datas/eq/Pioneer SP-C22/iir-autoeq.txt
Pioneer SP-EBS73-LR	Spinorama	datas/eq/Pioneer SP-EBS73-LR/iir-autoeq.txt
Pioneer SP-EC73	Spinorama	datas/eq/Pioneer SP-EC73/iir-autoeq.txt
Pitt & Giblin Flare	Spinorama	datas/eq/Pitt & Giblin Flare/iir-autoeq.txt
Pitt & Giblin Superwax Mini	Spinorama	datas/eq/Pitt & Giblin Superwax Mini/iir-autoeq.txt
Pitt & Giblin Superwax	Spinorama	datas/eq/Pitt & Giblin Superwax/iir-autoeq.txt
Polk Audio 5JR	Spinorama	datas/eq/Polk Audio 5JR/iir-autoeq.txt
Polk Audio Atrium 4	Spinorama	datas/eq/Polk Audio Atrium 4/iir-autoeq.txt
Polk Audio Legend L200	Spinorama	datas/eq/Polk Audio Legend L200/iir-autoeq.txt
Polk Audio Monitor 40 Series II	Spinorama	datas/eq/Polk Audio Monitor 40 Series II/iir-autoeq.txt
Polk Audio RT15i	Spinorama	datas/eq/Polk Audio RT15i/iir-autoeq.txt
Polk Audio Reserve R100	Spinorama	datas/eq/Polk Audio Reserve R100/iir-autoeq.txt
Polk Audio Reserve R200	Spinorama	datas/eq/Polk Audio Reserve R200/iir-autoeq.txt
Polk Audio Reserve R350	Spinorama	datas/eq/Polk Audio Reserve R350/iir-autoeq.txt
Polk Audio Reserve R500	Spinorama	datas/eq/Polk Audio Reserve R500/iir-autoeq.txt
Polk Audio Reserve R700	Spinorama	datas/eq/Polk Audio Reserve R700/iir-autoeq.txt
Polk Audio Rti 10	Spinorama	datas/eq/Polk Audio Rti 10/iir-autoeq.txt
Polk Audio Signature Elite ES20	Spinorama	datas/eq/Polk Audio Signature Elite ES20/iir-autoeq.txt
Polk Audio Signature Elite ES60	Spinorama	datas/eq/Polk Audio Signature Elite ES60/iir-autoeq.txt
Polk Audio Signature S15	Spinorama	datas/eq/Polk Audio Signature S15/iir-autoeq.txt
Polk Audio Signature S30	Spinorama	datas/eq/Polk Audio Signature S30/iir-autoeq.txt
Polk Audio T15	Spinorama	datas/eq/Polk Audio T15/iir-autoeq.txt
Polk Audio T50	Spinorama	datas/eq/Polk Audio T50/iir-autoeq.txt
Polk Audio XT15	Spinorama	datas/eq/Polk Audio XT15/iir-autoeq.txt
Polk Audio XT20	Spinorama	datas/eq/Polk Audio XT20/iir-autoeq.txt
Polk Audio XT30	Spinorama	datas/eq/Polk Audio XT30/iir-autoeq.txt
Polk Audio XT35	Spinorama	datas/eq/Polk Audio XT35/iir-autoeq.txt
Polk Audio XT60	Spinorama	datas/eq/Polk Audio XT60/iir-autoeq.txt
Polk Audio XT70	Spinorama	datas/eq/Polk Audio XT70/iir-autoeq.txt
Power Sound Audio MT-110-M	Spinorama	datas/eq/Power Sound Audio MT-110-M/iir-autoeq.txt
Presonus CDL12	Spinorama	datas/eq/Presonus CDL12/iir-autoeq.txt
Presonus Eris E3.5 2nd edition	Spinorama	datas/eq/Presonus Eris E3.5 2nd edition/iir-autoeq.txt
Presonus Eris E3.5	Spinorama	datas/eq/Presonus Eris E3.5/iir-autoeq.txt
Presonus Eris E5 BT	Spinorama	datas/eq/Presonus Eris E5 BT/iir-autoeq.txt
Presonus Eris E5 XT	Spinorama	datas/eq/Presonus Eris E5 XT/iir-autoeq.txt
Presonus Eris E8 XT	Spinorama	datas/eq/Presonus Eris E8 XT/iir-autoeq.txt
Presonus Spectre S6	Spinorama	datas/eq/Presonus Spectre S6/iir-autoeq.txt
Presonus ULT10	Spinorama	datas/eq/Presonus ULT10/iir-autoeq.txt
Presonus ULT12	Spinorama	datas/eq/Presonus ULT12/iir-autoeq.txt
