HIFIMAN HE400se	Kuulokenurkka	results/Kuulokenurkka/over-ear/HIFIMAN HE400se/HIFIMAN HE400se ParametricEQ.txt
HIFIMAN Isvarna	Kuulokenurkka	results/Kuulokenurkka/over-ear/HIFIMAN Isvarna/HIFIMAN Isvarna ParametricEQ.txt
HIFIMAN Sundara (post-2020 earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/HIFIMAN Sundara (post-2020 earpads)/HIFIMAN Sundara (post-2020 earpads) ParametricEQ.txt
HIFIMAN Sundara Closed-Back	Kuulokenurkka	results/Kuulokenurkka/over-ear/HIFIMAN Sundara Closed-Back/HIFIMAN Sundara Closed-Back ParametricEQ.txt
HIFIMAN Sundara Silver	Kuulokenurkka	results/Kuulokenurkka/over-ear/HIFIMAN Sundara Silver/HIFIMAN Sundara Silver ParametricEQ.txt
HIFIMAN Susvara Unveiled	Kuulokenurkka	results/Kuulokenurkka/over-ear/HIFIMAN Susvara Unveiled/HIFIMAN Susvara Unveiled ParametricEQ.txt
HIFIMAN Susvara	Kuulokenurkka	results/Kuulokenurkka/over-ear/HIFIMAN Susvara/HIFIMAN Susvara ParametricEQ.txt
Heavys H1H (AUX power off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Heavys H1H (AUX power off)/Heavys H1H (AUX power off) ParametricEQ.txt
Heavys H1H (Hell Blocker off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Heavys H1H (Hell Blocker off)/Heavys H1H (Hell Blocker off) ParametricEQ.txt
Heavys H1H (Hell Blocker on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Heavys H1H (Hell Blocker on)/Heavys H1H (Hell Blocker on) ParametricEQ.txt
HyperX Cloud Alpha	Kuulokenurkka	results/Kuulokenurkka/over-ear/HyperX Cloud Alpha/HyperX Cloud Alpha ParametricEQ.txt
JBL Tune 770NC (ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/JBL Tune 770NC (ANC on)/JBL Tune 770NC (ANC on) ParametricEQ.txt
JBL Tune 770NC (passive)	Kuulokenurkka	results/Kuulokenurkka/over-ear/JBL Tune 770NC (passive)/JBL Tune 770NC (passive) ParametricEQ.txt
Kaiku Tone (passive)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kaiku Tone (passive)/Kaiku Tone (passive) ParametricEQ.txt
Kaiku Tone (wireless)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kaiku Tone (wireless)/Kaiku Tone (wireless) ParametricEQ.txt
Kaiku Tone	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kaiku Tone/Kaiku Tone ParametricEQ.txt
Kiwi Ears Aventus (ANC off, double foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (ANC off, double foam)/Kiwi Ears Aventus (ANC off, double foam) ParametricEQ.txt
Kiwi Ears Aventus (ANC off, thick foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (ANC off, thick foam)/Kiwi Ears Aventus (ANC off, thick foam) ParametricEQ.txt
Kiwi Ears Aventus (ANC off, thin foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (ANC off, thin foam)/Kiwi Ears Aventus (ANC off, thin foam) ParametricEQ.txt
Kiwi Ears Aventus (ANC on, double foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (ANC on, double foam)/Kiwi Ears Aventus (ANC on, double foam) ParametricEQ.txt
Kiwi Ears Aventus (ANC on, thick foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (ANC on, thick foam)/Kiwi Ears Aventus (ANC on, thick foam) ParametricEQ.txt
Kiwi Ears Aventus (ANC on, thin foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (ANC on, thin foam)/Kiwi Ears Aventus (ANC on, thin foam) ParametricEQ.txt
Kiwi Ears Aventus (passive, double foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (passive, double foam)/Kiwi Ears Aventus (passive, double foam) ParametricEQ.txt
Kiwi Ears Aventus (passive, thick foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (passive, thick foam)/Kiwi Ears Aventus (passive, thick foam) ParametricEQ.txt
Kiwi Ears Aventus (passive, thin foam)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Kiwi Ears Aventus (passive, thin foam)/Kiwi Ears Aventus (passive, thin foam) ParametricEQ.txt
Koss Porta Pro (Yaxi earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Koss Porta Pro (Yaxi earpads)/Koss Porta Pro (Yaxi earpads) ParametricEQ.txt
Massdrop + Grell OAE1 Signature	Kuulokenurkka	results/Kuulokenurkka/over-ear/Massdrop + Grell OAE1 Signature/Massdrop + Grell OAE1 Signature ParametricEQ.txt
Meze 105 Aer	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze 105 Aer/Meze 105 Aer ParametricEQ.txt
Meze 109 Pro (ZMF Acoustic Titan Mesh)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze 109 Pro (ZMF Acoustic Titan Mesh)/Meze 109 Pro (ZMF Acoustic Titan Mesh) ParametricEQ.txt
Meze 109 Pro	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze 109 Pro/Meze 109 Pro ParametricEQ.txt
Meze 99 Classics	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze 99 Classics/Meze 99 Classics ParametricEQ.txt
Meze Elite (leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze Elite (leather earpads)/Meze Elite (leather earpads) ParametricEQ.txt
Meze Empyrean (alcantara earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze Empyrean (alcantara earpads)/Meze Empyrean (alcantara earpads) ParametricEQ.txt
Meze Empyrean (leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze Empyrean (leather earpads)/Meze Empyrean (leather earpads) ParametricEQ.txt
Meze Empyrean 2 (Duo earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze Empyrean 2 (Duo earpads)/Meze Empyrean 2 (Duo earpads) ParametricEQ.txt
Meze Empyrean II (alcantara earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze Empyrean II (alcantara earpads)/Meze Empyrean II (alcantara earpads) ParametricEQ.txt
Meze Empyrean II (duo earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze Empyrean II (duo earpads)/Meze Empyrean II (duo earpads) ParametricEQ.txt
Meze Liric 2	Kuulokenurkka	results/Kuulokenurkka/over-ear/Meze Liric 2/Meze Liric 2 ParametricEQ.txt
Modhouse Audio Argon Mk3 (ZMF oval pleather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Modhouse Audio Argon Mk3 (ZMF oval pleather earpads)/Modhouse Audio Argon Mk3 (ZMF oval pleather earpads) ParametricEQ.txt
Modhouse Audio T60RP Argon (Xenon suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Modhouse Audio T60RP Argon (Xenon suede earpads)/Modhouse Audio T60RP Argon (Xenon suede earpads) ParametricEQ.txt
Modhouse Audio T60RP Argon (Xenon suede earpads, baffle upgrade)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Modhouse Audio T60RP Argon (Xenon suede earpads, baffle upgrade)/Modhouse Audio T60RP Argon (Xenon suede earpads, baffle upgrade) ParametricEQ.txt
Modhouse Audio Tungsten (hybrid earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Modhouse Audio Tungsten (hybrid earpads)/Modhouse Audio Tungsten (hybrid earpads) ParametricEQ.txt
Moondrop Joker	Kuulokenurkka	results/Kuulokenurkka/over-ear/Moondrop Joker/Moondrop Joker ParametricEQ.txt
Moondrop Venus	Kuulokenurkka	results/Kuulokenurkka/over-ear/Moondrop Venus/Moondrop Venus ParametricEQ.txt
Moondrop x Singer Edge (ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Moondrop x Singer Edge (ANC off)/Moondrop x Singer Edge (ANC off) ParametricEQ.txt
Moondrop x Singer Edge (ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Moondrop x Singer Edge (ANC on)/Moondrop x Singer Edge (ANC on) ParametricEQ.txt
Noble Audio Fokus Apollo (ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Noble Audio Fokus Apollo (ANC off)/Noble Audio Fokus Apollo (ANC off) ParametricEQ.txt
Noble Audio Fokus Apollo (ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Noble Audio Fokus Apollo (ANC on)/Noble Audio Fokus Apollo (ANC on) ParametricEQ.txt
Noble Audio Fokus Apollo (ANC on, review eq)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Noble Audio Fokus Apollo (ANC on, review eq)/Noble Audio Fokus Apollo (ANC on, review eq) ParametricEQ.txt
Noble Audio Fokus Apollo (passive)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Noble Audio Fokus Apollo (passive)/Noble Audio Fokus Apollo (passive) ParametricEQ.txt
Ollo Audio S5X	Kuulokenurkka	results/Kuulokenurkka/over-ear/Ollo Audio S5X/Ollo Audio S5X ParametricEQ.txt
Palma DHS-1 (closed)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Palma DHS-1 (closed)/Palma DHS-1 (closed) ParametricEQ.txt
Palma DHS-1 (open)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Palma DHS-1 (open)/Palma DHS-1 (open) ParametricEQ.txt
QUAD ERA-1 (angled leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/QUAD ERA-1 (angled leather earpads)/QUAD ERA-1 (angled leather earpads) ParametricEQ.txt
QUAD ERA-1 (hybrid earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/QUAD ERA-1 (hybrid earpads)/QUAD ERA-1 (hybrid earpads) ParametricEQ.txt
QUAD Era-1	Kuulokenurkka	results/Kuulokenurkka/over-ear/QUAD Era-1/QUAD Era-1 ParametricEQ.txt
RAAL SR1a (ear contact, OBC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/RAAL SR1a (ear contact, OBC off)/RAAL SR1a (ear contact, OBC off) ParametricEQ.txt
RAAL SR1a (ear contact, OBC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/RAAL SR1a (ear contact, OBC on)/RAAL SR1a (ear contact, OBC on) ParametricEQ.txt
RAAL SR1a (no ear contact, OBC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/RAAL SR1a (no ear contact, OBC off)/RAAL SR1a (no ear contact, OBC off) ParametricEQ.txt
RAAL SR1a (no ear contact, OBC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/RAAL SR1a (no ear contact, OBC on)/RAAL SR1a (no ear contact, OBC on) ParametricEQ.txt
RÃ˜DE NTH-100 (front dampening removed)	Kuulokenurkka	results/Kuulokenurkka/over-ear/RÃ˜DE NTH-100 (front dampening removed)/RÃ˜DE NTH-100 (front dampening removed) ParametricEQ.txt
RÃ˜DE NTH-100	Kuulokenurkka	results/Kuulokenurkka/over-ear/RÃ˜DE NTH-100/RÃ˜DE NTH-100 ParametricEQ.txt
Sash Tres 45	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres 45/Sash Tres 45 ParametricEQ.txt
Sash Tres SE Exclusive (leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres SE Exclusive (leather earpads)/Sash Tres SE Exclusive (leather earpads) ParametricEQ.txt
Sash Tres Second Edition (S-style grill)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres Second Edition (S-style grill)/Sash Tres Second Edition (S-style grill) ParametricEQ.txt
Sash Tres Second Edition (closed cups, hybrid earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres Second Edition (closed cups, hybrid earpads)/Sash Tres Second Edition (closed cups, hybrid earpads) ParametricEQ.txt
Sash Tres Second Edition (closed cups, leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres Second Edition (closed cups, leather earpads)/Sash Tres Second Edition (closed cups, leather earpads) ParametricEQ.txt
Sash Tres Second Edition (closed cups, suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres Second Edition (closed cups, suede earpads)/Sash Tres Second Edition (closed cups, suede earpads) ParametricEQ.txt
Sash Tres Second Edition (honeycomb grill)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres Second Edition (honeycomb grill)/Sash Tres Second Edition (honeycomb grill) ParametricEQ.txt
Sash Tres Second Edition (hybrid earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres Second Edition (hybrid earpads)/Sash Tres Second Edition (hybrid earpads) ParametricEQ.txt
Sash Tres Second Edition (leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres Second Edition (leather earpads)/Sash Tres Second Edition (leather earpads) ParametricEQ.txt
Sash Tres Second Edition (suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sash Tres Second Edition (suede earpads)/Sash Tres Second Edition (suede earpads) ParametricEQ.txt
Sennheiser HD 505 Copper Edition	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 505 Copper Edition/Sennheiser HD 505 Copper Edition ParametricEQ.txt
Sennheiser HD 560S	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 560S/Sennheiser HD 560S ParametricEQ.txt
Sennheiser HD 580 precision	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 580 precision/Sennheiser HD 580 precision ParametricEQ.txt
Sennheiser HD 600 (2020)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 600 (2020)/Sennheiser HD 600 (2020) ParametricEQ.txt
Sennheiser HD 620S	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 620S/Sennheiser HD 620S ParametricEQ.txt
Sennheiser HD 650	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 650/Sennheiser HD 650 ParametricEQ.txt
Sennheiser HD 660S2	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 660S2/Sennheiser HD 660S2 ParametricEQ.txt
Sennheiser HD 6XX	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 6XX/Sennheiser HD 6XX ParametricEQ.txt
Sennheiser HD 800 (SDR mod)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser HD 800 (SDR mod)/Sennheiser HD 800 (SDR mod) ParametricEQ.txt
Sennheiser Momentum 4 Wireless (passive)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser Momentum 4 Wireless (passive)/Sennheiser Momentum 4 Wireless (passive) ParametricEQ.txt
Sennheiser Momentum 4 Wireless	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sennheiser Momentum 4 Wireless/Sennheiser Momentum 4 Wireless ParametricEQ.txt
Sineaptic SE-1 (passive, pleather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sineaptic SE-1 (passive, pleather earpads)/Sineaptic SE-1 (passive, pleather earpads) ParametricEQ.txt
Sineaptic SE-1 (wireless, pleather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sineaptic SE-1 (wireless, pleather earpads)/Sineaptic SE-1 (wireless, pleather earpads) ParametricEQ.txt
Sonos Ace (ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sonos Ace (ANC off)/Sonos Ace (ANC off) ParametricEQ.txt
Sonos Ace (ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sonos Ace (ANC on)/Sonos Ace (ANC on) ParametricEQ.txt
Sonos Ace (ANC on, loudness on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sonos Ace (ANC on, loudness on)/Sonos Ace (ANC on, loudness on) ParametricEQ.txt
Sony MDR-M1	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sony MDR-M1/Sony MDR-M1 ParametricEQ.txt
Sony ULT WEAR (passive)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sony ULT WEAR (passive)/Sony ULT WEAR (passive) ParametricEQ.txt
Sony ULT WEAR	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sony ULT WEAR/Sony ULT WEAR ParametricEQ.txt
Sony WH-1000XM3 (ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sony WH-1000XM3 (ANC off)/Sony WH-1000XM3 (ANC off) ParametricEQ.txt
Sony WH-1000XM3 (ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sony WH-1000XM3 (ANC on)/Sony WH-1000XM3 (ANC on) ParametricEQ.txt
Sony WH-1000XM6	Kuulokenurkka	results/Kuulokenurkka/over-ear/Sony WH-1000XM6/Sony WH-1000XM6 ParametricEQ.txt
Stax SR-L700	Kuulokenurkka	results/Kuulokenurkka/over-ear/Stax SR-L700/Stax SR-L700 ParametricEQ.txt
Stax SR-Lambda Spirit	Kuulokenurkka	results/Kuulokenurkka/over-ear/Stax SR-Lambda Spirit/Stax SR-Lambda Spirit ParametricEQ.txt
Stax SR-X1 (weak seal)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Stax SR-X1 (weak seal)/Stax SR-X1 (weak seal) ParametricEQ.txt
Stax SR-X1	Kuulokenurkka	results/Kuulokenurkka/over-ear/Stax SR-X1/Stax SR-X1 ParametricEQ.txt
T+A Solitaire P	Kuulokenurkka	results/Kuulokenurkka/over-ear/T+A Solitaire P/T+A Solitaire P ParametricEQ.txt
T+A Solitaire PSE	Kuulokenurkka	results/Kuulokenurkka/over-ear/T+A Solitaire PSE/T+A Solitaire PSE ParametricEQ.txt
T+A Solitaire T (ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/T+A Solitaire T (ANC on)/T+A Solitaire T (ANC on) ParametricEQ.txt
T+A Solitaire T (passive)	Kuulokenurkka	results/Kuulokenurkka/over-ear/T+A Solitaire T (passive)/T+A Solitaire T (passive) ParametricEQ.txt
Valco VMK20 (ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK20 (ANC off)/Valco VMK20 (ANC off) ParametricEQ.txt
Valco VMK20 (ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK20 (ANC on)/Valco VMK20 (ANC on) ParametricEQ.txt
Valco VMK20 (passive)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK20 (passive)/Valco VMK20 (passive) ParametricEQ.txt
Valco VMK20 (wired, ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK20 (wired, ANC on)/Valco VMK20 (wired, ANC on) ParametricEQ.txt
Valco VMK20 (wireled, power off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK20 (wireled, power off)/Valco VMK20 (wireled, power off) ParametricEQ.txt
Valco VMK20 (wireless, ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK20 (wireless, ANC off)/Valco VMK20 (wireless, ANC off) ParametricEQ.txt
Valco VMK20 (wireless, ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK20 (wireless, ANC on)/Valco VMK20 (wireless, ANC on) ParametricEQ.txt
Valco VMK25 (ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK25 (ANC off)/Valco VMK25 (ANC off) ParametricEQ.txt
Valco VMK25 (ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK25 (ANC on)/Valco VMK25 (ANC on) ParametricEQ.txt
Valco VMK25 (passive)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK25 (passive)/Valco VMK25 (passive) ParametricEQ.txt
Valco VMK25 (wired, ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK25 (wired, ANC off)/Valco VMK25 (wired, ANC off) ParametricEQ.txt
Valco VMK25 (wired, ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK25 (wired, ANC on)/Valco VMK25 (wired, ANC on) ParametricEQ.txt
Valco VMK25 (wired, power off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK25 (wired, power off)/Valco VMK25 (wired, power off) ParametricEQ.txt
Valco VMK25 (wireless, ANC off)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK25 (wireless, ANC off)/Valco VMK25 (wireless, ANC off) ParametricEQ.txt
Valco VMK25 (wireless, ANC on)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Valco VMK25 (wireless, ANC on)/Valco VMK25 (wireless, ANC on) ParametricEQ.txt
XK-Audio Avalon mk2 (alternative earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/XK-Audio Avalon mk2 (alternative earpads)/XK-Audio Avalon mk2 (alternative earpads) ParametricEQ.txt
XK-Audio Avalon mk2	Kuulokenurkka	results/Kuulokenurkka/over-ear/XK-Audio Avalon mk2/XK-Audio Avalon mk2 ParametricEQ.txt
Yamaha YH-5000SE (leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Yamaha YH-5000SE (leather earpads)/Yamaha YH-5000SE (leather earpads) ParametricEQ.txt
Yamaha YH-5000SE (suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/Yamaha YH-5000SE (suede earpads)/Yamaha YH-5000SE (suede earpads) ParametricEQ.txt
ZMF Aeolus (ZMF BE2 perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Aeolus (ZMF BE2 perforated suede earpads)/ZMF Aeolus (ZMF BE2 perforated suede earpads) ParametricEQ.txt
ZMF Aeolus (ZMF Universe perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Aeolus (ZMF Universe perforated leather earpads)/ZMF Aeolus (ZMF Universe perforated leather earpads) ParametricEQ.txt
ZMF Aeolus (ZMF Universe perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Aeolus (ZMF Universe perforated suede earpads)/ZMF Aeolus (ZMF Universe perforated suede earpads) ParametricEQ.txt
ZMF Atrium (ZMF Auteur perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Atrium (ZMF Auteur perforated leather earpads)/ZMF Atrium (ZMF Auteur perforated leather earpads) ParametricEQ.txt
ZMF Atrium (ZMF BE2 perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Atrium (ZMF BE2 perforated suede earpads)/ZMF Atrium (ZMF BE2 perforated suede earpads) ParametricEQ.txt
ZMF Atrium (ZMF Universe perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Atrium (ZMF Universe perforated leather earpads)/ZMF Atrium (ZMF Universe perforated leather earpads) ParametricEQ.txt
ZMF Atrium (ZMF Universe perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Atrium (ZMF Universe perforated suede earpads)/ZMF Atrium (ZMF Universe perforated suede earpads) ParametricEQ.txt
ZMF Atticus (ZMF Eikon suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Atticus (ZMF Eikon suede earpads)/ZMF Atticus (ZMF Eikon suede earpads) ParametricEQ.txt
ZMF Atticus (ZMF Ori leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Atticus (ZMF Ori leather earpads)/ZMF Atticus (ZMF Ori leather earpads) ParametricEQ.txt
ZMF Auteur (ZMF Auteur perforated hybrid earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur (ZMF Auteur perforated hybrid earpads)/ZMF Auteur (ZMF Auteur perforated hybrid earpads) ParametricEQ.txt
ZMF Auteur (ZMF Auteur perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur (ZMF Auteur perforated leather earpads)/ZMF Auteur (ZMF Auteur perforated leather earpads) ParametricEQ.txt
ZMF Auteur (ZMF Auteur perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur (ZMF Auteur perforated suede earpads)/ZMF Auteur (ZMF Auteur perforated suede earpads) ParametricEQ.txt
ZMF Auteur (ZMF Eikon perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur (ZMF Eikon perforated leather earpads)/ZMF Auteur (ZMF Eikon perforated leather earpads) ParametricEQ.txt
ZMF Auteur (ZMF Eikon perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur (ZMF Eikon perforated suede earpads)/ZMF Auteur (ZMF Eikon perforated suede earpads) ParametricEQ.txt
ZMF Auteur (ZMF Universe perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur (ZMF Universe perforated leather earpads)/ZMF Auteur (ZMF Universe perforated leather earpads) ParametricEQ.txt
ZMF Auteur (ZMF Universe perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur (ZMF Universe perforated suede earpads)/ZMF Auteur (ZMF Universe perforated suede earpads) ParametricEQ.txt
ZMF Auteur Classic (ZMF Auteur perforated hybrid earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur Classic (ZMF Auteur perforated hybrid earpads)/ZMF Auteur Classic (ZMF Auteur perforated hybrid earpads) ParametricEQ.txt
ZMF Auteur Classic (ZMF Auteur perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur Classic (ZMF Auteur perforated leather earpads)/ZMF Auteur Classic (ZMF Auteur perforated leather earpads) ParametricEQ.txt
ZMF Auteur Classic (ZMF Auteur perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur Classic (ZMF Auteur perforated suede earpads)/ZMF Auteur Classic (ZMF Auteur perforated suede earpads) ParametricEQ.txt
ZMF Auteur Classic (ZMF BE2 perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur Classic (ZMF BE2 perforated suede earpads)/ZMF Auteur Classic (ZMF BE2 perforated suede earpads) ParametricEQ.txt
ZMF Auteur Classic (ZMF Eikon perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur Classic (ZMF Eikon perforated leather earpads)/ZMF Auteur Classic (ZMF Eikon perforated leather earpads) ParametricEQ.txt
ZMF Auteur Classic (ZMF Eikon perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur Classic (ZMF Eikon perforated suede earpads)/ZMF Auteur Classic (ZMF Eikon perforated suede earpads) ParametricEQ.txt
ZMF Auteur Classic (ZMF Universe perforated leather earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur Classic (ZMF Universe perforated leather earpads)/ZMF Auteur Classic (ZMF Universe perforated leather earpads) ParametricEQ.txt
ZMF Auteur Classic (ZMF Universe perforated suede earpads)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Auteur Classic (ZMF Universe perforated suede earpads)/ZMF Auteur Classic (ZMF Universe perforated suede earpads) ParametricEQ.txt
ZMF Bokeh (hybrid earpads, burst mesh)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Bokeh (hybrid earpads, burst mesh)/ZMF Bokeh (hybrid earpads, burst mesh) ParametricEQ.txt
ZMF Bokeh (hybrid earpads, no mesh)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Bokeh (hybrid earpads, no mesh)/ZMF Bokeh (hybrid earpads, no mesh) ParametricEQ.txt
ZMF Bokeh (hybrid earpads, solid mesh)	Kuulokenurkka	results/Kuulokenurkka/over-ear/ZMF Bokeh (hybrid earpads, solid mesh)/ZMF Bokeh (hybrid earpads, solid mesh) ParametricEQ.txt
